FFT Dimension (GHz),Re( S11 ),Im( S11 )
0.393312448,0.190401778,-0.610834241
0.393435776,0.188820928,-0.610867977
0.393559104,0.187240168,-0.610898018
0.393682432,0.185659409,-0.610923886
0.39380576,0.184078887,-0.61094594
0.39392912,0.182498634,-0.610964239
0.394052448,0.180918425,-0.610978603
0.394175776,0.179338321,-0.610989034
0.394299104,0.177758455,-0.610995531
0.394422432,0.176178813,-0.610998273
0.394545792,0.174599394,-0.610997021
0.39466912,0.173020095,-0.610992074
0.394792448,0.171441093,-0.610983014
0.394915776,0.169862375,-0.610970259
0.395039104,0.16828391,-0.61095351
0.395162432,0.166705489,-0.610933006
0.395285792,0.165127546,-0.610908389
0.39540912,0.163549855,-0.610880136
0.395532448,0.161972433,-0.61084795
0.395655776,0.16039522,-0.61081183
0.395779104,0.158818439,-0.610771775
0.395902464,0.157241926,-0.610727906
0.396025792,0.1556658,-0.610680103
0.39614912,0.154090047,-0.610628664
0.396272448,0.152514651,-0.610572934
0.396395776,0.150939569,-0.610513687
0.396519136,0.149364918,-0.610450327
0.396642464,0.147790611,-0.610383213
0.396765792,0.146216795,-0.610312223
0.39688912,0.144643307,-0.6102373
0.397012448,0.143070355,-0.610158503
0.397135808,0.141497761,-0.610075951
0.397259136,0.139925733,-0.609989345
0.397382464,0.138353929,-0.609898865
0.397505792,0.136782855,-0.609804749
0.39762912,0.135212004,-0.609706581
0.397752448,0.133641869,-0.609604657
0.397875808,0.132072166,-0.609498799
0.397999136,0.130502924,-0.609388947
0.398122464,0.128934443,-0.60927546
0.398245792,0.127366185,-0.609158039
0.39836912,0.125798613,-0.609036744
0.39849248,0.124231711,-0.608911633
0.398615808,0.122665316,-0.608782649
0.398739136,0.121099442,-0.608649731
0.398862464,0.119534396,-0.608513057
0.398985792,0.117969736,-0.60837245
0.399109152,0.116405621,-0.608228028
0.39923248,0.11484237,-0.60807991
0.399355808,0.113279574,-0.60792762
0.399479136,0.111717679,-0.607771695
0.399602464,0.110156201,-0.607611954
0.399725824,0.108595423,-0.60744828
0.399849152,0.107035354,-0.60728085
0.39997248,0.105476178,-0.607109487
0.400095808,0.103917457,-0.606934488
0.400219136,0.102359727,-0.606755376
0.400342464,0.100802518,-0.606572628
0.400465824,0.0992461443,-0.606386006
0.400589152,0.0976904556,-0.606195629
0.40071248,0.0961355716,-0.606001437
0.400835808,0.0945814699,-0.605803311
0.400959136,0.0930281505,-0.60560143
0.401082496,0.0914756879,-0.605395854
0.401205824,0.0899239555,-0.605186343
0.401329152,0.088372983,-0.604973018
0.40145248,0.0868230015,-0.604755938
0.401575808,0.0852735788,-0.604535222
0.401699168,0.0837253779,-0.604310572
0.401822496,0.08217787,-0.604081929
0.401945824,0.08063104,-0.603849649
0.402069152,0.0790854096,-0.603613555
0.40219248,0.0775406212,-0.603373706
0.40231584,0.0759964883,-0.603130102
0.402439168,0.0744535699,-0.602882743
0.402562496,0.0729114339,-0.602631509
0.402685824,0.0713702366,-0.60237658
0.402809152,0.0698300228,-0.602118015
0.40293248,0.0682907179,-0.601855576
0.40305584,0.0667524785,-0.601589382
0.403179168,0.0652152747,-0.601319432
0.403302496,0.0636787713,-0.601045668
0.403425824,0.0621434152,-0.600768209
0.403549152,0.0606090464,-0.600487173
0.403672512,0.0590756722,-0.600201964
0.40379584,0.0575434603,-0.599913359
0.403919168,0.0560121536,-0.599620998
0.404042496,0.0544820316,-0.599324703
0.404165824,0.0529528484,-0.599024832
0.404289184,0.0514248498,-0.598721266
0.404412512,0.0498977415,-0.598414004
0.40453584,0.0483718254,-0.598102927
0.404659168,0.0468468927,-0.597788215
0.404782496,0.0453232974,-0.597469568
0.404905856,0.0438006707,-0.597147584
0.405029184,0.0422791913,-0.596821725
0.405152512,0.0407589637,-0.596492112
0.40527584,0.0392397121,-0.596158981
0.405399168,0.0377216935,-0.595821977
0.405522496,0.0362047628,-0.595481336
0.405645856,0.034688957,-0.59513706
0.405769184,0.0331746154,-0.594789088
0.405892512,0.031661246,-0.59443748
0.40601584,0.0301491935,-0.594082177
0.406139168,0.0286382232,-0.593723238
0.406262528,0.0271286219,-0.593360543
0.406385856,0.0256201383,-0.592994213
0.406509184,0.024112884,-0.592624366
0.406632512,0.0226069931,-0.592250705
0.40675584,0.0211022068,-0.591873467
0.4068792,0.0195988063,-0.591492712
0.407002528,0.018096678,-0.591108084
0.407125856,0.0165957958,-0.590720057
0.407249184,0.0150963226,-0.590328217
0.407372512,0.0135979513,-0.589932919
0.407495872,0.0121010207,-0.589533865
0.4076192,0.010605406,-0.589131236
0.407742528,0.00911107101,-0.588724971
0.407865856,0.00761817489,-0.588315129
0.407989184,0.0061264718,-0.587901771
0.408112512,0.00463622808,-0.587484777
0.408235872,0.00314741768,-0.587064087
0.4083592,0.00165984256,-0.586639822
0.408482528,0.00017372072,-0.586212099
0.408605856,-0.00131093839,-0.58578068
0.408729184,-0.00279429718,-0.585345685
0.408852544,-0.0042761974,-0.584907174
0.408975872,-0.00575669669,-0.584465086
0.4090992,-0.00723575242,-0.584019423
0.409222528,-0.00871341117,-0.583570123
0.409345856,-0.0101895593,-0.583117366
0.409469216,-0.0116642108,-0.582660913
0.409592544,-0.0131375417,-0.582201183
0.409715872,-0.014609403,-0.581737816
0.4098392,-0.0160796214,-0.581270814
0.409962528,-0.0175484214,-0.580800295
0.410085888,-0.0190157983,-0.58032614
0.410209216,-0.0204815436,-0.579848588
0.410332544,-0.0219457597,-0.579367399
0.410455872,-0.0234085228,-0.578882933
0.4105792,-0.0248698201,-0.578394711
0.41070256,-0.0263294801,-0.577903152
0.410825888,-0.0277876519,-0.577408016
0.410949216,-0.0292441957,-0.576909304
0.411072544,-0.0306992773,-0.576407135
0.411195872,-0.0321526714,-0.575901568
0.4113192,-0.0336043313,-0.575392425
0.41144256,-0.0350546874,-0.574879944
0.411565888,-0.0365031324,-0.574363708
0.411689216,-0.0379503146,-0.573844135
0.411812544,-0.0393957384,-0.573321164
0.411935872,-0.0408394262,-0.572794557
0.412059232,-0.0422816984,-0.572264612
0.41218256,-0.0437221564,-0.571731031
0.412305888,-0.0451610051,-0.571194232
0.412429216,-0.04659817,-0.570653856
0.412552544,-0.0480336286,-0.570110083
0.412675904,-0.0494673662,-0.569562852
0.412799232,-0.0508995615,-0.569012225
0.41292256,-0.0523299091,-0.56845808
0.413045888,-0.053758733,-0.567900419
0.413169216,-0.0551857688,-0.56733954
0.413292576,-0.056610968,-0.566775024
0.413415904,-0.0580345616,-0.566207111
0.413539232,-0.0594563484,-0.56563592
0.41366256,-0.0608764105,-0.56506145
0.413785888,-0.0622946657,-0.564483285
0.413909216,-0.0637111813,-0.563901842
0.414032576,-0.0651259124,-0.563316882
0.414155904,-0.0665389076,-0.562728643
0.414279232,-0.0679499879,-0.562137067
0.41440256,-0.0693593472,-0.561542034
0.414525888,-0.0707669035,-0.560943604
0.414649248,-0.0721726418,-0.560341895
0.414772576,-0.0735764951,-0.559736669
0.414895904,-0.0749786124,-0.559128225
0.415019232,-0.0763787627,-0.558516324
0.41514256,-0.0777770951,-0.557901144
0.41526592,-0.0791735426,-0.557282507
0.415389248,-0.0805680975,-0.556660533
0.415512576,-0.0819608495,-0.55603528
0.415635904,-0.0833518133,-0.55540663
0.415759232,-0.0847405568,-0.554774702
0.415882592,-0.0861275867,-0.554139614
0.41600592,-0.0875126719,-0.55350095
0.416129248,-0.0888958126,-0.552858889
0.416252576,-0.0902770087,-0.552213609
0.416375904,-0.0916562602,-0.551565111
0.416499232,-0.0930336416,-0.550913274
0.416622592,-0.0944089592,-0.55025816
0.41674592,-0.0957823023,-0.549599767
0.416869248,-0.0971536711,-0.548937917
0.416992576,-0.0985231102,-0.548272848
0.417115904,-0.0998905227,-0.54760468
0.417239264,-0.101255819,-0.546932995
0.417362592,-0.102619253,-0.546258092
0.41748592,-0.103980549,-0.545580089
0.417609248,-0.105339795,-0.544898689
0.417732576,-0.106697068,-0.544214129
0.417855936,-0.108052254,-0.543526173
0.417979264,-0.109405421,-0.542835116
0.418102592,-0.110756569,-0.542140663
0.41822592,-0.112105407,-0.54144305
0.418349248,-0.113452114,-0.540742338
0.418472608,-0.114797197,-0.540038288
0.418595936,-0.116139732,-0.539331079
0.418719264,-0.117480151,-0.538620532
0.418842592,-0.118818671,-0.537906766
0.41896592,-0.120154932,-0.53718996
0.419089248,-0.121489145,-0.536469877
0.419212608,-0.122820899,-0.535746694
0.419335936,-0.124150671,-0.535020351
0.419459264,-0.125478357,-0.534290671
0.419582592,-0.126803786,-0.533557832
0.41970592,-0.128126949,-0.532821894
0.41982928,-0.129448026,-0.532082856
0.419952608,-0.130766973,-0.53134048
0.420075936,-0.132083476,-0.530595064
0.420199264,-0.133397877,-0.529846668
0.420322592,-0.134710014,-0.529094875
0.420445952,-0.136019811,-0.528340042
0.42056928,-0.137327492,-0.527582228
0.420692608,-0.138632923,-0.526821315
0.420815936,-0.139935806,-0.526057184
0.420939264,-0.141236708,-0.525289834
0.421062624,-0.142535284,-0.524519503
0.421185952,-0.143831372,-0.523746073
0.42130928,-0.145125315,-0.522969544
0.421432608,-0.146416917,-0.522189975
0.421555936,-0.147706047,-0.521407425
0.421679264,-0.148992971,-0.520621657
0.421802624,-0.150277615,-0.519832909
0.421925952,-0.1515598,-0.519041121
0.42204928,-0.152839571,-0.518246293
0.422172608,-0.154117048,-0.517448425
0.422295936,-0.155392215,-0.516647518
0.422419296,-0.156664789,-0.51584357
0.422542624,-0.157935053,-0.515036702
0.422665952,-0.159202904,-0.514226794
0.42278928,-0.160468444,-0.513413906
0.422912608,-0.161731482,-0.512598097
0.423035968,-0.162992135,-0.51177901
0.423159296,-0.164250195,-0.510957181
0.423282624,-0.165505901,-0.510132432
0.423405952,-0.166759253,-0.509304643
0.42352928,-0.168009996,-0.508473933
0.42365264,-0.169258267,-0.507640362
0.423775968,-0.170504093,-0.506803691
0.423899296,-0.171747386,-0.50596416
0.424022624,-0.172988266,-0.505121708
0.424145952,-0.174226537,-0.504276395
0.42426928,-0.17546235,-0.503428161
0.42439264,-0.176695615,-0.502577007
0.424515968,-0.177926362,-0.501722932
0.424639296,-0.17915459,-0.500865996
0.424762624,-0.180380329,-0.500006199
0.424885952,-0.181603462,-0.49914363
0.425009312,-0.182823911,-0.498278141
0.42513264,-0.184041858,-0.497409821
0.425255968,-0.185257331,-0.496538639
0.425379296,-0.186470121,-0.495664656
0.425502624,-0.187680289,-0.494787782
0.425625984,-0.188887924,-0.493908167
0.425749312,-0.190092921,-0.49302578
0.42587264,-0.191295266,-0.492140591
0.425995968,-0.192495003,-0.491252542
0.426119296,-0.193692103,-0.49036178
0.426242656,-0.194886535,-0.489468217
0.426365984,-0.19607839,-0.488571852
0.426489312,-0.197267592,-0.487672836
0.42661264,-0.198454097,-0.486771017
0.426735968,-0.19963792,-0.485866517
0.426859296,-0.20081912,-0.484959155
0.426982656,-0.201997668,-0.484049231
0.427105984,-0.203173369,-0.483136505
0.427229312,-0.204346478,-0.482221156
0.42735264,-0.205516919,-0.481303126
0.427475968,-0.206684589,-0.480382383
0.427599328,-0.207849592,-0.479458898
0.427722656,-0.209011838,-0.478532791
0.427845984,-0.210171357,-0.477604091
0.427969312,-0.211328134,-0.47667262
0.42809264,-0.212482184,-0.475738615
0.428216,-0.213633567,-0.474802047
0.428339328,-0.214782149,-0.473862737
0.428462656,-0.215927824,-0.472920865
0.428585984,-0.217070833,-0.471976459
0.428709312,-0.218211159,-0.471029371
0.428832672,-0.219348565,-0.47007975
0.428956,-0.220483303,-0.469127387
0.429079328,-0.221615121,-0.468172669
0.429202656,-0.222744346,-0.4672153
0.429325984,-0.223870486,-0.466255456
0.429449312,-0.224994048,-0.46529299
0.429572672,-0.226114854,-0.464327961
0.429696,-0.227232546,-0.463360637
0.429819328,-0.228347749,-0.462390542
0.429942656,-0.229459956,-0.461418092
0.430065984,-0.230569184,-0.460443079
0.430189344,-0.231675833,-0.459465742
0.430312672,-0.232779533,-0.458485782
0.430436,-0.233880311,-0.457503378
0.430559328,-0.234978363,-0.456518471
0.430682656,-0.236073479,-0.45553124
0.430806016,-0.237165645,-0.454541445
0.430929344,-0.238254935,-0.453549266
0.431052672,-0.239341497,-0.452554762
0.431176,-0.240425095,-0.451557726
0.431299328,-0.241505876,-0.450558275
0.431422688,-0.242583811,-0.4495565
0.431546016,-0.243658692,-0.44855237
0.431669344,-0.244730622,-0.447545826
0.431792672,-0.245799795,-0.446536779
0.431916,-0.246866003,-0.445525557
0.432039328,-0.247929469,-0.44451192
0.432162688,-0.248989791,-0.443495929
0.432286016,-0.250047296,-0.442477614
0.432409344,-0.251101822,-0.441456884
0.432532672,-0.252153397,-0.44043389
0.432656,-0.253202051,-0.43940872
0.43277936,-0.254247755,-0.438381255
0.432902688,-0.255290627,-0.437351316
0.433026016,-0.256330401,-0.436319262
0.433149344,-0.257367134,-0.435284823
0.433272672,-0.258401096,-0.434248209
0.433396032,-0.259432137,-0.433209181
0.43351936,-0.260460109,-0.432168067
0.433642688,-0.26148501,-0.431124687
0.433766016,-0.262507051,-0.430078983
0.433889344,-0.263526171,-0.429031253
0.434012704,-0.264542192,-0.427981108
0.434136032,-0.265555263,-0.426928937
0.43425936,-0.266565353,-0.425874442
0.434382688,-0.267572463,-0.424817711
0.434506016,-0.268576473,-0.423758894
0.434629344,-0.269577622,-0.422697902
0.434752704,-0.270575464,-0.421634734
0.434876032,-0.271570593,-0.420569539
0.43499936,-0.272562623,-0.41950199
0.435122688,-0.273551702,-0.418432415
0.435246016,-0.274537623,-0.417360544
0.435369376,-0.275520623,-0.416286856
0.435492704,-0.276500493,-0.415210783
0.435616032,-0.277477384,-0.414132744
0.43573936,-0.278451264,-0.413052589
0.435862688,-0.279422134,-0.411970198
0.435986048,-0.280389726,-0.410886049
0.436109376,-0.281354457,-0.409799546
0.436232704,-0.282316118,-0.408711135
0.436356032,-0.283274591,-0.407620579
0.43647936,-0.284230113,-0.406527996
0.43660272,-0.285182595,-0.405433446
0.436726048,-0.286131978,-0.40433687
0.436849376,-0.287078261,-0.403238088
0.436972704,-0.288021326,-0.402137458
0.437096032,-0.288961649,-0.401034743
0.43721936,-0.289898604,-0.39993003
0.43734272,-0.29083246,-0.398823351
0.437466048,-0.291763335,-0.397714615
0.437589376,-0.292691112,-0.396604031
0.437712704,-0.293615699,-0.395491272
0.437836032,-0.294537187,-0.394376725
0.437959392,-0.295455545,-0.393260121
0.43808272,-0.296370864,-0.39214173
0.438206048,-0.297283143,-0.391021311
0.438329376,-0.298192203,-0.389898896
0.438452704,-0.299098015,-0.388774663
0.438576064,-0.300000906,-0.387648433
0.438699392,-0.300900489,-0.386520326
0.43882272,-0.301797003,-0.385390431
0.438946048,-0.302690417,-0.384258419
0.439069376,-0.303580642,-0.383124739
0.439192736,-0.304467648,-0.381989092
0.439316064,-0.305351615,-0.380851448
0.439439392,-0.306232393,-0.379712135
0.43956272,-0.307109892,-0.378571004
0.439686048,-0.307984352,-0.377427936
0.439809376,-0.308855623,-0.376283079
0.439932736,-0.309723675,-0.375136316
0.440056064,-0.310588688,-0.373987883
0.440179392,-0.311450392,-0.372837484
0.44030272,-0.312308878,-0.371685266
0.440426048,-0.313164204,-0.370531321
0.440549408,-0.314016372,-0.369375587
0.440672736,-0.314865232,-0.368218094
0.440796064,-0.315710992,-0.367058814
0.440919392,-0.316553473,-0.365897655
0.44104272,-0.317392856,-0.364734858
0.44116608,-0.31822896,-0.363570392
0.441289408,-0.319061726,-0.362404108
0.441412736,-0.319891423,-0.361236036
0.441536064,-0.320717901,-0.360066265
0.441659392,-0.321540982,-0.358894795
0.441782752,-0.322361052,-0.357721686
0.44190608,-0.323177695,-0.356546819
0.442029408,-0.323991209,-0.355370253
0.442152736,-0.324801475,-0.354191929
0.442276064,-0.325608462,-0.353012145
0.442399392,-0.326411992,-0.351830423
0.442522752,-0.327212453,-0.350647241
0.44264608,-0.328009635,-0.34946239
0.442769408,-0.328803539,-0.34827584
0.442892736,-0.329594225,-0.347087681
0.443016064,-0.330381483,-0.345897853
0.443139424,-0.331165582,-0.344706565
0.443262752,-0.331946313,-0.343513519
0.44338608,-0.332723886,-0.342318922
0.443509408,-0.333497941,-0.341122746
0.443632736,-0.334268957,-0.339924961
0.443756096,-0.335036486,-0.338725686
0.443879424,-0.335800916,-0.337524682
0.444002752,-0.336561799,-0.336322337
0.44412608,-0.337319553,-0.335118294
0.444249408,-0.33807376,-0.33391282
0.444372768,-0.338824779,-0.332705677
0.444496096,-0.339572519,-0.331497043
0.444619424,-0.340316951,-0.330287009
0.444742752,-0.341058016,-0.329075485
0.44486608,-0.341795594,-0.327862352
0.444989408,-0.342529893,-0.326647788
0.445112768,-0.343260914,-0.325431734
0.445236096,-0.343988538,-0.324214309
0.445359424,-0.344712734,-0.322995305
0.445482752,-0.345433891,-0.32177487
0.44560608,-0.346151352,-0.320553035
0.44572944,-0.346865594,-0.319329828
0.445852768,-0.34757638,-0.318105131
0.445976096,-0.348283857,-0.316879034
0.446099424,-0.348987907,-0.315651596
0.446222752,-0.34968856,-0.314422756
0.446346112,-0.350385964,-0.313192457
0.44646944,-0.351079911,-0.311960816
0.446592768,-0.351770341,-0.310727835
0.446716096,-0.352457613,-0.309493601
0.446839424,-0.353141367,-0.308257788
0.446962784,-0.353821665,-0.307020813
0.447086112,-0.354498535,-0.305782497
0.44720944,-0.355172127,-0.304542959
0.447332768,-0.355842233,-0.30330193
0.447456096,-0.35650897,-0.30205971
0.447579424,-0.357172281,-0.300816298
0.447702784,-0.357832134,-0.299571514
0.447826112,-0.358488679,-0.29832536
0.44794944,-0.359141648,-0.297078103
0.448072768,-0.359791189,-0.295829594
0.448196096,-0.360437453,-0.294579893
0.448319456,-0.36108005,-0.293328911
0.448442784,-0.361719459,-0.292076677
0.448566112,-0.362355173,-0.290823251
0.44868944,-0.362987608,-0.289568722
0.448812768,-0.363616556,-0.288312942
0.448936128,-0.364242077,-0.287056029
0.449059456,-0.36486423,-0.285797894
0.449182784,-0.365482748,-0.284538627
0.449306112,-0.366097897,-0.283278197
0.44942944,-0.366709501,-0.282016665
0.4495528,-0.367317855,-0.28075403
0.449676128,-0.367922515,-0.279490322
0.449799456,-0.368523896,-0.278225452
0.449922784,-0.36912173,-0.276959509
0.450046112,-0.369716018,-0.275692552
0.45016944,-0.370306909,-0.274424553
0.4502928,-0.370894402,-0.273155332
0.450416128,-0.37147826,-0.271885157
0.450539456,-0.372058779,-0.270614058
0.450662784,-0.372635752,-0.269341737
0.450786112,-0.373209298,-0.268068433
0.450909472,-0.373779148,-0.266794205
0.4510328,-0.374345809,-0.265519023
0.451156128,-0.374908805,-0.264242768
0.451279456,-0.375468463,-0.26296553
0.451402784,-0.376024455,-0.261687338
0.451526144,-0.37657702,-0.260408252
0.451649472,-0.377126247,-0.259128243
0.4517728,-0.377671808,-0.25784725
0.451896128,-0.378213942,-0.256565303
0.452019456,-0.378752559,-0.255282491
0.452142816,-0.37928769,-0.253998786
0.452266144,-0.379819185,-0.252714187
0.452389472,-0.380347341,-0.251428723
0.4525128,-0.380872071,-0.250142336
0.452636128,-0.381393194,-0.248855174
0.452759456,-0.381910861,-0.247567073
